sale_id,event_id,buyer_name,buyer_email,buyer_phone,qty,subtotal,channel,purchased_at
ft_sal_000661,ft_evt_0051,C. Moreno,camilo.moreno810@gmail.com,573265473158,3,396000,BOX_OFFICE,2026-07-07 04:00:00
ft_sal_000662,ft_evt_0051,ESTEBAN JIMÉNEZ,esteban.jimenez@hotmial.com,(+57) 304-427-8098,1,0,WEB,2026-06-29 15:00:00
ft_sal_000663,ft_evt_0051,Sara Jiménez,sara.jimenez@yahoo.com,(+57) 321-784-2496,2,82000,WEB,2026-06-30 08:00:00
ft_sal_000664,ft_evt_0051,Andrea Ospina,andrea.ospina@outlook.com,3244682394,1,43000,BOX_OFFICE,2026-07-07 01:00:00
ft_sal_000665,ft_evt_0051,I. Céspedes,isabellacespedes929@gmail.com,(+57) 312-957-8547,1,57000,WEB,2026-06-29 17:00:00
ft_sal_000666,ft_evt_0051,Julian Suarez,juliansuarez208@proton.me,316 013 4369,1,103000,WEB,2026-06-29 03:00:00
ft_sal_000667,ft_evt_0051,valentina mejía,valentinamejia597@gmail.com,311 488 8402,3,192000,WEB,2026-06-30 16:00:00
ft_sal_000668,ft_evt_0051,David Jiménez,davidjimenez940@gmail.com,,1,43000,RRPP,2026-06-30 19:00:00
ft_sal_000669,ft_evt_0051,Carlos Peña,carlospena270@gmail.com,,1,57000,WEB,2026-06-28 05:00:00
ft_sal_000670,ft_evt_0051,VALENTINA MUÑOZ,valentina.munoz@gmail.com,(+57) 318-108-8142,1,43000,WEB,2026-06-29 15:00:00
ft_sal_000671,ft_evt_0051,Cárdenas Ricardo,ricardocardenas159@outlook.com,3283608932,3,132000,WEB,2026-06-30 04:00:00
ft_sal_000672,ft_evt_0051,Mariana Mejía Valencia,marianamejia150@outlook.com,3247969572,1,64000,WEB,2026-06-23 06:00:00
ft_sal_000673,ft_evt_0051,Alejandro Zapata,alejandrozapata420@outlook.com,327 352 3657,1,153000,WEB,2026-06-27 10:00:00
ft_sal_000674,ft_evt_0051,Isabella Peña,isabella.pena@hotmial.com,3243423201,1,97000,WEB,2026-06-28 09:00:00
ft_sal_000675,ft_evt_0051,Diana Suarez,dianasuarez992@gmail.com,(+57) 314-424-0632,2,90000,WEB,2026-06-26 16:00:00
ft_sal_000676,ft_evt_0051,Carlos Mejía,carlosmejia847@gmail.com,,1,0,BOX_OFFICE,2026-07-07 00:00:00
ft_sal_000677,ft_evt_0051,David Betancur,davidbetancur732@gmail.com,573135432724,2,126000,WEB,2026-06-24 08:00:00
ft_sal_000678,ft_evt_0051,ÓSCAR MORENO,oscar.moreno759@gmail.com,3266725785,6,354000,WEB,2026-06-27 12:00:00
ft_sal_000679,ft_evt_0051,Esteban Salazar,estebansalazar66@gmail.com,+57 308 2701400,2,118000,WEB,2026-06-26 14:00:00
ft_sal_000680,ft_evt_0051,Santiago Castro,santiago.castro245@gmail.com,310 458 4774,4,228000,WEB,2026-06-30 05:00:00
ft_sal_000681,ft_evt_0051,Laura Rodríguez López,laurarodriguez815@gmail.com,,1,130000,WEB,2026-06-30 06:00:00
ft_sal_000682,ft_evt_0051,Camilo Bermúdez,CAMILO.BERMUDEZ@YAHOO.COM,317 169 6282,6,276000,WEB,2026-06-23 16:00:00
ft_sal_000683,ft_evt_0051,R. Ospina,ricardoospina175@gmail.com,3105518653,1,44000,BOX_OFFICE,2026-07-07 12:00:00
ft_sal_000684,ft_evt_0051,Cárdenas Ximena,ximena.cardenas268@gmial.com,(+57) 320-143-7961,4,540000,WEB,2026-07-03 02:00:00
ft_sal_000685,ft_evt_0051,Isabella Cárdenas,isabellacardenas606@outlook.com,573177255665,1,47000,RRPP,2026-06-29 19:00:00
ft_sal_000686,ft_evt_0051,Alejandro Céspedes,alejandrocespedes816@gmail.com,(+57) 305-344-9978,3,165000,WEB,2026-06-16 11:00:00
ft_sal_000687,ft_evt_0051,Manuela Valencia,manuela.valencia897+spam@gmail.com,324 628 4472,3,294000,WEB,2026-06-28 13:00:00
ft_sal_000688,ft_evt_0051,Sebastián Guerrero,sebastianguerrero644@yahoo.com,+57 311 1420262,2,200000,WEB,2026-07-01 17:00:00
ft_sal_000689,ft_evt_0051,S. Martínez,santiago.martinez492+compras@outlook.com,3239619692,6,564000,BOX_OFFICE,2026-07-07 19:00:00
ft_sal_000690,ft_evt_0051,tatiana peña,tatiana.pena33@gmail.com,+57 328 4728069,4,244000,WEB,2026-06-30 13:00:00
ft_sal_000691,ft_evt_0051,Sebastián Mejía,sebastianmejia844@hotmail.com,310 514 7008,1,44000,ADMIN,2026-07-03 04:00:00
ft_sal_000692,ft_evt_0051,Mariana Mejía,marianamejia816@hotmail.com,320 596 9725,1,59000,WEB,2026-06-25 12:00:00
ft_sal_000693,ft_evt_0051,Alejandro Valencia,alejandrovalencia767@hotmail.com,+57 322 8697362,2,0,WEB,2026-06-30 18:00:00
ft_sal_000694,ft_evt_0051,Alejandra Muñoz,alejandra.munoz831+spam@gmail.com,3152288859,1,55000,WEB,2026-06-26 14:00:00
ft_sal_000695,ft_evt_0051,Diana Arango,diana.arango483@gmail.com,+57 328 9176953,2,88000,WEB,2026-06-26 05:00:00
ft_sal_000696,ft_evt_0051,Julián Peña,julianpena740@gmail.com,,1,43000,WEB,2026-06-27 12:00:00
ft_sal_000697,ft_evt_0051,Juan Céspedes,JUAN.CESPEDES28@GMAIL.COM,573189754711,6,354000,WEB,2026-06-26 18:00:00
ft_sal_000698,ft_evt_0051,Juan Suárez,juansuarez533@gmail.com,3153217104,2,120000,WEB,2026-06-26 16:00:00
ft_sal_000699,ft_evt_0051,Miguel Ospina,miguelospina961@gmail.com,323 357 9821,1,154000,WEB,2026-06-27 20:00:00
ft_sal_000700,ft_evt_0051,mateo valencia,mateovalencia517@gmail.com,(+57) 308-295-1821,1,100000,WEB,2026-06-28 20:00:00
ft_sal_000701,ft_evt_0051,Juliana González,juliana.gonzalez67+compras@hotmail.com,306 174 1714,2,190000,WEB,2026-06-22 16:00:00
ft_sal_000702,ft_evt_0051,Mateo Cifuentes,mateocifuentes627@gmail.com,,2,110000,WEB,2026-07-05 07:00:00
ft_sal_000703,ft_evt_0051,A. Suárez,alejandrosuarez181@gmail.com,3099948799,2,272000,WEB,2026-06-22 14:00:00
ft_sal_000704,ft_evt_0051,Juan Martínez,juanmartinez730@gmail.com,(+57) 319-204-1207,2,90000,WEB,2026-06-21 05:00:00
ft_sal_000705,ft_evt_0051,Ramírez Camilo,camilo.ramirez@gmail.com,3069519624,3,189000,WEB,2026-07-04 10:00:00
ft_sal_000706,ft_evt_0051,Muñoz Julián,julin.munoz@outlook.com,(+57) 325-660-1363,1,44000,WEB,2026-06-23 17:00:00
ft_sal_000707,ft_evt_0051,Alejandra Valencia,alejandravalencia292@gmail.com,,2,88000,WEB,2026-07-02 10:00:00
ft_sal_000708,ft_evt_0051,Manuela Arango,manuelaarango755@outlook.com,3234765726,1,97000,WEB,2026-06-18 05:00:00
ft_sal_000709,ft_evt_0051,Natalia Salazar,natalia.salazar144@gmail.com,573136579495,1,47000,WEB,2026-07-05 06:00:00
ft_sal_000710,ft_evt_0051,Camila Restrepo,camila.restrepo@gmail.com,(+57) 326-147-6967,2,180000,WEB,2026-06-27 02:00:00
ft_sal_000711,ft_evt_0051,Óscar Ramírez,oscarramirez960@gmail.com,573294257057,1,141000,WEB,2026-07-01 16:00:00
ft_sal_000712,ft_evt_0051,ALEJANDRO RAMÍREZ,alejandroramirez248@gmail.com,316 425 7646,4,236000,WEB,2026-07-02 05:00:00
ft_sal_000713,ft_evt_0051,Zapata Diego,diegozapata174@gmail.com,(+57) 324-958-0757,1,90000,WEB,2026-06-23 15:00:00
ft_sal_000714,ft_evt_0051,Carlos Ortiz,carlos.ortiz81+boletas@gmail.com,,3,135000,WEB,2026-06-23 02:00:00
ft_sal_000715,ft_evt_0051,Valentina Rojas,valentinarojas246@gmail.com,573187627265,2,288000,WEB,2026-06-23 07:00:00
ft_sal_000716,ft_evt_0051,Valentina Rojas,valentina.rojas31@hotmail.com,(+57) 327-103-6626,1,95000,WEB,2026-06-28 13:00:00
ft_sal_000717,ft_evt_0051,Catalina Vargas,catalinavargas371@gmail.com,322 825 5849,2,128000,BOX_OFFICE,2026-07-07 19:00:00
ft_sal_000718,ft_evt_0051,Mariana Castro Gómez,marianacastro104@hotmail.com,+57 307 9832413,4,176000,WEB,2026-06-23 13:00:00
ft_sal_000719,ft_evt_0051,valentina ortiz,valentinaortiz267@gmail.com,(+57) 312-517-0743,1,62000,WEB,2026-06-27 14:00:00
ft_sal_000720,ft_evt_0051,Camilo Cifuentes Ospina,andres.cifuentes89@gmail.com,+57 329 4443421,2,258000,WEB,2026-06-24 05:00:00
ft_sal_000721,ft_evt_0051,David Jiménez Rojas,davidjimenez870@gmail.com,+57 328 2631887,1,48000,RRPP,2026-07-01 20:00:00
ft_sal_000722,ft_evt_0051,Santiago Cifuentes,santiagocifuentes848@yahoo.com,(+57) 318-331-8975,1,95000,BOX_OFFICE,2026-07-07 04:00:00
ft_sal_000723,ft_evt_0051,óscar cifuentes,oscarcifuentes761@gmail.com,573118198129,4,544000,WEB,2026-06-30 20:00:00
ft_sal_000724,ft_evt_0051,Luisa Céspedes,luisa.cespees69@gmail.com,325 750 1024,3,264000,WEB,2026-07-01 03:00:00
ft_sal_000725,ft_evt_0051,ximena mejía,ximenamejia986@gmail.com,+57 315 8781167,2,122000,BOX_OFFICE,2026-07-07 06:00:00
ft_sal_000726,ft_evt_0051,Manuela Muñoz,tatiana.rodriguez7@gmail.com,324 325 5434,2,84000,WEB,2026-06-26 20:00:00
ft_sal_000727,ft_evt_0051,Sebastián Suárez López,sebastian.suarez74@gmail.com,(+57) 321-480-5835,6,270000,WEB,2026-06-24 02:00:00
ft_sal_000728,ft_evt_0051,Rodríguez Ricardo,ricardo.rodriguez+spam@hotmail.com,(+57) 302-045-9572,1,59000,WEB,2026-07-04 14:00:00
ft_sal_000729,ft_evt_0051,Julián Ospina,JULIAN.OSPINA931@GMAIL.COM,3107963455,2,212000,WEB,2026-06-23 19:00:00
ft_sal_000730,ft_evt_0051,Tatiana Jiménez,tatianajimenez773@gmail.com,3127011283,1,89000,WEB,2026-06-19 14:00:00
ft_sal_000731,ft_evt_0051,Andrea Castro,andrea.castro@gmail.com,+57 315 8256967,3,288000,WEB,2026-06-22 00:00:00
ft_sal_000732,ft_evt_0051,juliana arango,juliana.arango45@gmail.com,315 527 2641,2,300000,WEB,2026-06-23 07:00:00
ft_sal_000733,ft_evt_0051,Camilo González,camilogonzalez238@yahoo.com,,1,99000,WEB,2026-06-27 06:00:00
ft_sal_000734,ft_evt_0051,LUISA RAMÍREZ,luisa.ramrez676@gmail.com,3236728351,1,140000,BOX_OFFICE,2026-07-07 08:00:00
ft_sal_000735,ft_evt_0051,JULIÁN ROJAS,julianrojas52@gmail.com,3050277475,1,43000,WEB,2026-06-27 09:00:00
ft_sal_000736,ft_evt_0051,paula guerrero,paulaguerrero602@gmail.com,+57 329 6545098,1,42000,WEB,2026-06-26 06:00:00
ft_sal_000737,ft_evt_0051,Óscar Ortiz,oscar.ortiz52@gmail.com,319 468 1985,1,45000,BOX_OFFICE,2026-07-07 07:00:00
ft_sal_000738,ft_evt_0051,mariana castro,mariana.casto21@hotmail.com,(+57) 300-661-3421,6,360000,WEB,2026-06-24 19:00:00
ft_sal_000739,ft_evt_0051,CAMILO MARTÍNEZ,camilo.martinez845@gmail.com,+57 322 8378901,4,188000,WEB,2026-06-29 08:00:00
ft_sal_000740,ft_evt_0051,Paula Cárdenas,paulacardenas733@gmail.com,,1,63000,WEB,2026-06-29 12:00:00
ft_sal_000741,ft_evt_0051,Daniela Jiménez,danielajimenez996@gmail.com,3229780652,1,100000,WEB,2026-06-23 18:00:00
ft_sal_000742,ft_evt_0051,Óscar Jiménez,oscarjimenez85@gmail.com,3170893351,1,61000,WEB,2026-07-02 04:00:00
ft_sal_000743,ft_evt_0051,Carlos Moreno,carlosmoreno634@outlook.com,,1,65000,WEB,2026-06-21 07:00:00
ft_sal_000744,ft_evt_0051,Daniela Cardenas,danielacardenas658@hotmail.com,(+57) 323-469-6669,1,49000,WEB,2026-06-26 14:00:00
ft_sal_000745,ft_evt_0051,Camila Ramírez,camila.ramirez+spam@outlook.com,+57 303 0549469,4,248000,WEB,2026-06-20 01:00:00
ft_sal_000746,ft_evt_0051,Sebastián López,sebastian.lopez@gmail.com,+57 310 1015392,1,99000,WEB,2026-06-19 20:00:00
ft_sal_000747,ft_evt_0051,María Valencia,mariavalencia301@gmail.com,311 488 7552,2,290000,WEB,2026-06-28 00:00:00
ft_sal_000748,ft_evt_0051,Sara Hernández,sarahernandez831@gmail.com,3160731431,1,43000,ADMIN,2026-07-01 19:00:00
ft_sal_000749,ft_evt_0051,Catalina Rodríguez,catalina.rodriuez899@gmail.com,3200942000,2,302000,BOX_OFFICE,2026-07-07 10:00:00
ft_sal_000750,ft_evt_0051,Julián Guerrero,julian.guerrero@gmial.com,+57 302 5710331,2,0,WEB,2026-07-01 08:00:00
ft_sal_000751,ft_evt_0051,Miguel Cárdenas,miguel.cardenas93@hotmail.com,(+57) 314-622-4485,1,58000,WEB,2026-06-29 02:00:00
ft_sal_000752,ft_evt_0051,Carolina Arango,carolina.arango79@gmail.com,,1,65000,WEB,2026-06-28 08:00:00
ft_sal_000753,ft_evt_0051,Daniel Zapata Peña,danielzapata979@yahoo.com,(+57) 325-384-6241,3,420000,WEB,2026-06-26 12:00:00
ft_sal_000754,ft_evt_0051,Alejandro Salazar,alejandrosalazar214@gmail.com,(+57) 325-952-9705,2,270000,WEB,2026-06-23 07:00:00
ft_sal_000755,ft_evt_0051,Ximena Castro,ximena.castro972@gmail.com,+57 303 3711515,4,180000,WEB,2026-07-02 18:00:00
ft_sal_000756,ft_evt_0051,Laura Mejía,lauramejia896@hotmail.com,3065705150,2,116000,WEB,2026-06-24 15:00:00
ft_sal_000757,ft_evt_0051,Julián Martínez,julianmartinez250@gmail.com,307 674 5488,2,98000,WEB,2026-07-01 09:00:00
ft_sal_000758,ft_evt_0051,Julián Martínez,julianmartinez481@yahoo.com,,1,62000,WEB,2026-06-16 11:00:00
ft_sal_000759,ft_evt_0051,Alejandra Ramírez Zapata,alejandra.ramirez@yahoo.com,+57 301 9854501,6,336000,WEB,2026-06-28 06:00:00
ft_sal_000760,ft_evt_0051,ISABELLA MARTÍNEZ,isabella.martinez16@gmail.com,329 650 0393,1,45000,BOX_OFFICE,2026-07-07 08:00:00
ft_sal_000761,ft_evt_0051,Catalina Salazar,catalina.salazar@gmail.com,573157724504,1,131000,BOX_OFFICE,2026-07-07 14:00:00
ft_sal_000762,ft_evt_0051,XIMENA CÁRDENAS,ximenacardenas531@hotmail.com,(+57) 310-365-8642,1,41000,WEB,2026-06-26 19:00:00
ft_sal_000763,ft_evt_0051,Felipe Quintero,felipequintero916@gmail.com,,1,95000,WEB,2026-06-21 05:00:00
ft_sal_000764,ft_evt_0051,Ospina Cristian,cristian.ospina@gmial.com,305 593 7973,1,0,WEB,2026-06-24 15:00:00
ft_sal_000765,ft_evt_0051,JUAN HERNÁNDEZ,juanhernandez631@gmail.com,303 735 8810,1,146000,WEB,2026-06-27 10:00:00
ft_sal_000766,ft_evt_0051,Paula López,paulalopez720@hotmail.com,(+57) 313-085-2966,3,135000,WEB,2026-06-26 16:00:00
ft_sal_000767,ft_evt_0051,Santiago Guerrero,santiagoguerrero342@outlook.com,3283750622,6,576000,BOX_OFFICE,2026-07-07 19:00:00
ft_sal_000768,ft_evt_0051,Juan Rodríguez,juan.rodriguez16@hotmail.com,+57 300 2947632,1,42000,WEB,2026-06-25 05:00:00
ft_sal_000769,ft_evt_0051,David Ospina,davidospina289@gmail.com,3088473786,2,202000,WEB,2026-06-30 17:00:00
ft_sal_000770,ft_evt_0051,Nicolás Jiménez,nicolasjimenez240@gmail.com,309 090 7538,2,88000,BOX_OFFICE,2026-07-07 19:00:00
ft_sal_000771,ft_evt_0051,ALEJANDRO JIMÉNEZ,alejandrojimenez122@hotmail.com,(+57) 305-775-0651,1,42000,ADMIN,2026-06-23 19:00:00
ft_sal_000772,ft_evt_0051,Laura Bermúdez,laurabermudez37@gmail.com,+57 326 2988636,2,130000,WEB,2026-06-22 03:00:00
ft_sal_000773,ft_evt_0051,María Betancur,mariabetancur889@hotmail.com,+57 315 2739777,2,84000,WEB,2026-06-24 04:00:00
ft_sal_000774,ft_evt_0051,Nicolás Restrepo,nicolasrestrepo2@gmail.com,(+57) 320-559-8648,2,94000,WEB,2026-06-21 14:00:00
ft_sal_000775,ft_evt_0051,Arango Diego,juan.mejia272@gmail.com,316 432 5185,1,95000,WEB,2026-06-27 14:00:00
ft_sal_000776,ft_evt_0051,F. López,fabian.lopez12@gmail.com,(+57) 306-222-3488,1,46000,WEB,2026-06-27 11:00:00
ft_sal_000777,ft_evt_0051,Julian Suarez,juliansuarez255@hotmail.com,+57 308 3622413,3,168000,ADMIN,2026-06-23 09:00:00
ft_sal_000778,ft_evt_0051,N. Betancur,nataliabetancur635@outlook.com,573190091283,1,46000,WEB,2026-06-28 20:00:00
ft_sal_000779,ft_evt_0051,Cifuentes Miguel,miguel.cifuentes@gmial.com,3265644299,1,62000,WEB,2026-06-30 04:00:00
ft_sal_000780,ft_evt_0051,M. González,manuelagonzalez47@gmail.com,3178893145,1,101000,BOX_OFFICE,2026-07-07 17:00:00
ft_sal_000781,ft_evt_0051,Camilo Lopez,camilo.lopez53@gmail.com,(+57) 328-671-4273,1,88000,WEB,2026-06-22 19:00:00
ft_sal_000782,ft_evt_0051,Luisa Rojas,luisa.rojas68@gmail.com,327 851 5135,1,94000,WEB,2026-06-23 14:00:00
ft_sal_000783,ft_evt_0051,mariana rojas,mariana.rojas98@proton.me,+57 300 5878552,3,141000,WEB,2026-06-27 11:00:00
ft_sal_000784,ft_evt_0051,Tatiana Jiménez,tatianajimenez496@icloud.com,+57 303 8505087,1,143000,WEB,2026-06-26 16:00:00
ft_sal_000785,ft_evt_0051,Catalina Guerrero,catalinaguerrero581@gmail.com,(+57) 314-807-7742,2,172000,ADMIN,2026-06-24 08:00:00
ft_sal_000786,ft_evt_0051,Laura Cárdenas,laura.cardenas580@gmial.com,573161815033,2,186000,WEB,2026-07-04 04:00:00
ft_sal_000787,ft_evt_0051,M. Suárez,mateosuarez839@hotmail.com,3284699978,1,42000,WEB,2026-07-02 04:00:00
ft_sal_000788,ft_evt_0051,Luisa Arango,LUISA.ARANGO@GMAIL.COM,+57 308 5167743,1,58000,WEB,2026-07-02 05:00:00
ft_sal_000789,ft_evt_0051,DANIELA VARGAS,danielavargas650@hotmail.com,573280370477,1,138000,BOX_OFFICE,2026-07-07 08:00:00
ft_sal_000790,ft_evt_0051,Carlos Rodríguez,carlos.rodriguez546@gmial.com,+57 319 3573154,1,64000,WEB,2026-06-27 00:00:00
ft_sal_000791,ft_evt_0051,Camila Jiménez Valencia,camila.jimenez86@gmail.com,+57 301 6213104,2,92000,WEB,2026-06-23 03:00:00
ft_sal_000792,ft_evt_0051,Isabella Bermúdez Valencia,isabellabermudez699@gmail.com,(+57) 308-510-9487,1,45000,BOX_OFFICE,2026-07-07 00:00:00
ft_sal_000793,ft_evt_0051,Diana Hernández,dianahernandez852@gmail.com,3118478135,3,0,WEB,2026-06-25 09:00:00
ft_sal_000794,ft_evt_0051,Camilo Jiménez,camilojimenez669@gmail.com,3218656988,1,58000,WEB,2026-07-04 00:00:00
ft_sal_000795,ft_evt_0051,Mejía Esteban,estebanmejia202@hotmail.com,573115563616,2,94000,WEB,2026-07-05 03:00:00
ft_sal_000796,ft_evt_0051,Juliana Hernández,juliana.hernandez@icloud.com,+57 300 5247063,1,43000,WEB,2026-06-25 03:00:00
ft_sal_000797,ft_evt_0051,Tatiana Rodríguez,tatiana.rodriguez7@gmail.com,,1,63000,WEB,2026-06-21 15:00:00
ft_sal_000798,ft_evt_0051,Fabián Peña Castro,fabianpena428@yahoo.com,+57 327 8578670,2,94000,RRPP,2026-06-21 11:00:00
ft_sal_000799,ft_evt_0051,Natalia Zapata,natalia.zapata818@gmail.com,,2,86000,WEB,2026-06-26 06:00:00
ft_sal_000800,ft_evt_0051,Andrea Cifuentes,andreacifuentes885@gmail.com,(+57) 312-452-7092,1,45000,WEB,2026-06-22 16:00:00
ft_sal_000801,ft_evt_0051,MATEO SALAZAR,mateosalazar9@gmail.com,,3,174000,WEB,2026-06-27 16:00:00
ft_sal_000802,ft_evt_0051,Alejandro Gómez,alejandrogomez165@gmail.com,573089934520,1,47000,WEB,2026-06-25 04:00:00
ft_sal_000803,ft_evt_0051,Óscar Martínez,oscar.martinez@gmail.com,(+57) 319-659-1128,1,43000,BOX_OFFICE,2026-07-07 16:00:00
ft_sal_000804,ft_evt_0051,Sara Ospina,saraospina91@gmail.com,+57 328 9785608,1,46000,WEB,2026-07-01 19:00:00
ft_sal_000805,ft_evt_0051,Julián Suárez,juliansuarez146@gmail.com,+57 316 0405450,3,303000,WEB,2026-06-24 06:00:00
ft_sal_000806,ft_evt_0051,Óscar Zapata,david.ospina469@gmail.com,573077441844,3,441000,WEB,2026-06-22 16:00:00
ft_sal_000807,ft_evt_0051,Diego Rojas,diegorojas@hotmail.com,573020858461,4,240000,WEB,2026-07-05 14:00:00
ft_sal_000808,ft_evt_0051,Manuela Céspedes,manuela.cespedes889@outlook.com,+57 323 0543397,1,45000,WEB,2026-07-03 11:00:00
ft_sal_000809,ft_evt_0051,MANUELA LÓPEZ,manuela.lopez265@gmail.com,3038767428,2,188000,ADMIN,2026-06-29 13:00:00
ft_sal_000810,ft_evt_0051,Fabián Rodríguez,fabianrodriguez868@gmail.com,(+57) 325-286-9969,2,84000,WEB,2026-07-03 14:00:00
ft_sal_000811,ft_evt_0051,Felipe Cárdenas,felipecardenas636@gmail.com,,1,48000,ADMIN,2026-06-25 02:00:00
ft_sal_000812,ft_evt_0051,Suárez María,mariasuarez836@gmail.com,304 467 8891,2,84000,BOX_OFFICE,2026-07-07 11:00:00
ft_sal_000813,ft_evt_0051,Maria Jimenez,maria.jimenez@hotmail.com,(+57) 309-106-8085,2,92000,WEB,2026-06-28 00:00:00
ft_sal_000814,ft_evt_0051,Andrea Ospina,andrea.ospina@outlook.com,+57 324 4682394,3,180000,WEB,2026-06-26 02:00:00
ft_sal_000815,ft_evt_0051,David Vargas,davidvargas@gmail.com,573184270791,1,48000,WEB,2026-07-01 13:00:00
ft_sal_000816,ft_evt_0051,Esteban Ospina,estebanospina10@gmail.com,3130139866,4,216000,WEB,2026-06-29 20:00:00
ft_sal_000817,ft_evt_0051,Julián Cifuentes,juliancifuentes218@hotmail.com,3114462287,1,148000,ADMIN,2026-06-28 17:00:00
ft_sal_000818,ft_evt_0051,Alejandro Salazar,alejandrosalazar765@gmail.com,573092842425,1,42000,WEB,2026-06-30 17:00:00
ft_sal_000819,ft_evt_0051,Alejandra Gómez,alejandra.gomez@hotmail.com,(+57) 326-219-9729,1,101000,WEB,2026-06-28 08:00:00
ft_sal_000820,ft_evt_0051,Carolina Quintero,carolina.quintero10@gmail.com,(+57) 306-272-5992,1,44000,WEB,2026-06-27 15:00:00
ft_sal_000821,ft_evt_0051,Catalina Muñoz,catalina.munoz@yahoo.com,3072054116,1,100000,WEB,2026-07-02 00:00:00
ft_sal_000822,ft_evt_0051,López Camilo,camilo.lopez@gmail.com,3094186644,2,184000,WEB,2026-06-24 01:00:00
ft_sal_000823,ft_evt_0051,Mariana López López,marianalopez35@gmail.com,(+57) 324-928-2339,1,146000,WEB,2026-06-23 18:00:00
ft_sal_000824,ft_evt_0051,Natalia Gómez,natalia.gomez18+compras@gmail.com,300 006 2230,1,57000,WEB,2026-06-25 20:00:00
ft_sal_000825,ft_evt_0051,Cristian Rojas,cristianrojas140@gmail.com,324 424 5593,2,264000,WEB,2026-06-27 15:00:00
ft_sal_000826,ft_evt_0051,camilo restrepo,camilorestrepo329@hotmail.com,3085764385,4,244000,WEB,2026-06-29 13:00:00
ft_sal_000827,ft_evt_0051,Carolina Rodríguez,carolina.rodriguez@icloud.com,(+57) 310-984-7383,1,41000,WEB,2026-07-01 06:00:00
ft_sal_000828,ft_evt_0051,Mejía Laura,laura.mejia800@gmail.com,(+57) 328-281-5397,1,102000,WEB,2026-06-27 15:00:00
ft_sal_000829,ft_evt_0051,juliana quintero,juliana.quintero+compras@gmail.com,(+57) 322-533-6856,3,147000,BOX_OFFICE,2026-07-07 19:00:00
ft_sal_000830,ft_evt_0051,Maria Betancur,maria.betancur@yahoo.com,+57 305 3833691,1,50000,WEB,2026-06-24 14:00:00
ft_sal_000831,ft_evt_0051,Isabella Betancur,isabella.betancur89@gmail.com,+57 306 4254339,1,48000,RRPP,2026-07-01 11:00:00
ft_sal_000832,ft_evt_0051,Guerrero Andrea,andrea.guerrero@gmail.com,+57 308 9867138,1,61000,BOX_OFFICE,2026-07-07 14:00:00
ft_sal_000833,ft_evt_0051,Ospina Cristian,cristian.ospina@gmail.com,304 478 4281,3,135000,WEB,2026-06-24 10:00:00
ft_sal_000834,ft_evt_0051,santiago bermúdez,santiago.bermudez12+compras@hotmail.com,,3,441000,ADMIN,2026-06-26 16:00:00
ft_sal_000835,ft_evt_0051,Diego Cespedes,DIEGO.CESPEDES11@HOTMAIL.COM,(+57) 306-282-1485,2,196000,WEB,2026-06-26 12:00:00
ft_sal_000836,ft_evt_0051,Óscar Cárdenas,oscar.cardenas87@gmial.com,,1,100000,ADMIN,2026-07-01 11:00:00
ft_sal_000837,ft_evt_0051,Tatiana Valencia,tatianavalencia260@gmail.com,(+57) 327-305-6165,2,196000,WEB,2026-06-27 11:00:00
ft_sal_000838,ft_evt_0051,LAURA RODRÍGUEZ,laurarodriguez55@gmail.com,3278511711,2,120000,WEB,2026-07-01 03:00:00
ft_sal_000839,ft_evt_0051,M. Rojas,marianarojas950@hotmail.com,302 150 8024,1,91000,ADMIN,2026-07-03 06:00:00
ft_sal_000840,ft_evt_0051,Juan Arango,juan.arango@yahoo.com,+57 307 5911351,1,44000,BOX_OFFICE,2026-07-07 16:00:00
ft_sal_000841,ft_evt_0051,Esteban López,esteban.lopez91@gmail.com,,4,256000,WEB,2026-07-01 10:00:00
ft_sal_000842,ft_evt_0051,Juan Hernández,juanhernandez611@gmail.com,(+57) 308-963-8837,3,126000,RRPP,2026-07-01 08:00:00
ft_sal_000843,ft_evt_0051,paula gómez,paulagomez604@hotmail.com,573068591499,2,186000,WEB,2026-07-02 02:00:00
ft_sal_000844,ft_evt_0051,Diego Jiménez,diego.jimenez98@gmail.com,+57 318 4931744,1,46000,WEB,2026-06-24 17:00:00
ft_sal_000845,ft_evt_0051,Juan López,juanlopez885@hotmail.com,573195963884,1,45000,WEB,2026-06-26 07:00:00
ft_sal_000846,ft_evt_0051,diana peña,dianapena724@gmail.com,325 774 1625,1,98000,WEB,2026-06-30 12:00:00
ft_sal_000847,ft_evt_0051,Mariana Ramírez,mariana.ramirez@outlok.com,3085723855,1,62000,WEB,2026-06-23 12:00:00
ft_sal_000848,ft_evt_0051,Esteban Moreno,esteban.moreno43@gmail.com,+57 309 6091077,2,200000,WEB,2026-06-25 01:00:00
ft_sal_000849,ft_evt_0051,Maria Martinez,mariamartinez181@gmail.com,3252029162,2,84000,WEB,2026-07-01 08:00:00
ft_sal_000850,ft_evt_0051,T. Salazar,tatianasalazar979@gmail.com,(+57) 328-046-7178,1,97000,WEB,2026-06-21 14:00:00
ft_sal_000851,ft_evt_0051,maría jiménez,maria.jimenez97@gmail.com,+57 311 5099882,1,43000,WEB,2026-06-25 07:00:00
ft_sal_000852,ft_evt_0051,Óscar Rojas,oscr.rojas25@gmail.com,322 135 5214,2,116000,WEB,2026-07-03 17:00:00
